Flight_Number;city_source;City_dest;Country_source;Country_dest
4259;Milano;Vienna;Italy;Austria
4259;Chicago;Amman;United States;Jordan
4259;Bucharest;Amman;Romania;Jordan
4259;Riyadh;Amman;Saudi Arabia;Jordan
4259;Sanaa;Amman;Yemen;Jordan
4259;Sharm El Sheikh;Amman;Egypt;Jordan
4259;Tripoli;Amman;Libya;Jordan
4259;Tel-aviv;Amman;Israel;Jordan
4259;Tunis;Amman;Tunisia;Jordan
4259;Berlin;Amman;Germany;Jordan
4259;Vienna;Amman;Austria;Jordan
4259;Vienna;Copenhagen;Austria;Denmark
4259;Vienna;Munich;Austria;Germany
4259;Vienna;Milano;Austria;Italy
4259;Vienna;Zurich;Austria;Switzerland
4259;Montreal;Amman;Canada;Jordan
4259;Montreal;Detroit;Canada;United States
4259;Zurich;Amman;Switzerland;Jordan
4259;Zurich;Geneva;Switzerland;Switzerland
4259;Zurich;Vienna;Switzerland;Austria
11857;Amman;Cairo;Jordan;Egypt
11857;Amman;Erbil;Jordan;Iraq
11857;Amman;Jeddah;Jordan;Saudi Arabia
11857;Cairo;Amman;Egypt;Jordan
11857;Erbil;Amman;Iraq;Jordan
11857;Jeddah;Amman;Saudi Arabia;Jordan
11857;Najaf;Amman;Iraq;Jordan
5179;Amman;Bucharest;Jordan;Romania
5179;Amsterdam;Bucharest;Netherlands;Romania
5179;Athens;Bucharest;Greece;Romania
5179;Baia Mare;Bucharest;Romania;Romania
5179;Barcelona;Bucharest;Spain;Romania
5179;Belgrade;Bucharest;Serbia;Romania
5179;Beirut;Bucharest;Lebanon;Romania
5179;Bologna;Iasi;Italy;Romania
5179;Brussels;Bucharest;Belgium;Romania
5179;Budapest;Bucharest;Hungary;Romania
5179;Paris;Bucharest;France;Romania
5179;Cluj-napoca;Bucharest;Romania;Romania
5179;Cluj-napoca;Prague;Romania;Czech Republic
5179;Cluj-napoca;Vienna;Romania;Austria
5179;Dublin;Bucharest;Ireland;Romania
5179;Dubai;Bucharest;United Arab Emirates;Romania
5179;Rome;Iasi;Italy;Romania
5179;Rome;Bucharest;Italy;Romania
5179;Frankfurt;Bucharest;Germany;Romania
5179;Geneva;Bucharest;Switzerland;Romania
5179;Iasi;Bologna;Romania;Italy
5179;Iasi;Rome;Romania;Italy
5179;Iasi;London;Romania;United Kingdom
5179;Iasi;Bucharest;Romania;Romania
5179;Iasi;Tel-aviv;Romania;Israel
5179;Iasi;Torino;Romania;Italy
5179;Iasi;Vienna;Romania;Austria
5179;Istanbul;Bucharest;Turkey;Romania
5179;Chisinau;Bucharest;Moldova;Romania
5179;Larnaca;Bucharest;Cyprus;Romania
5179;London;Bucharest;United Kingdom;Romania
5179;Milan;Bucharest;Italy;Romania
5179;London;Iasi;United Kingdom;Romania
5179;Madrid;Bucharest;Spain;Romania
5179;Munich;Bucharest;Germany;Romania
5179;Munich;Sibiu;Germany;Romania
5179;Nice;Bucharest;France;Romania
5179;Oradea;Bucharest;Romania;Romania
5179;Bucharest;Amman;Romania;Jordan
5179;Bucharest;Amsterdam;Romania;Netherlands
5179;Bucharest;Athens;Romania;Greece
5179;Bucharest;Baia Mare;Romania;Romania
5179;Bucharest;Barcelona;Romania;Spain
5179;Bucharest;Belgrade;Romania;Serbia
5179;Bucharest;Beirut;Romania;Lebanon
5179;Bucharest;Brussels;Romania;Belgium
5179;Bucharest;Budapest;Romania;Hungary
5179;Bucharest;Paris;Romania;France
5179;Bucharest;Cluj-napoca;Romania;Romania
5179;Bucharest;Dublin;Romania;Ireland
5179;Bucharest;Dubai;Romania;United Arab Emirates
5179;Bucharest;Rome;Romania;Italy
5179;Bucharest;Frankfurt;Romania;Germany
5179;Bucharest;Geneva;Romania;Switzerland
5179;Bucharest;Iasi;Romania;Romania
5179;Bucharest;Istanbul;Romania;Turkey
5179;Bucharest;Chisinau;Romania;Moldova
5179;Bucharest;Larnaca;Romania;Cyprus
5179;Bucharest;London;Romania;United Kingdom
5179;Bucharest;Milan;Romania;Italy
5179;Bucharest;Madrid;Romania;Spain
5179;Bucharest;Munich;Romania;Germany
5179;Bucharest;Nice;Romania;France
5179;Bucharest;Oradea;Romania;Romania
5179;Bucharest;Prague;Romania;Czech Republic
5179;Bucharest;Thessaloniki;Romania;Greece
5179;Bucharest;Sofia;Romania;Bulgaria
5179;Bucharest;Satu Mare;Romania;Romania
5179;Bucharest;Moscow;Romania;Russia
5179;Bucharest;Tel-aviv;Romania;Israel
5179;Bucharest;Timisoara;Romania;Romania
5179;Bucharest;Vienna;Romania;Austria
5179;Bucharest;Warsaw;Romania;Poland
5179;Prague;Cluj-napoca;Czech Republic;Romania
5179;Prague;Bucharest;Czech Republic;Romania
5179;Sibiu;Munich;Romania;Germany
5179;Sibiu;Bucharest;Romania;Romania
5179;Sibiu;Vienna;Romania;Austria
5179;Thessaloniki;Bucharest;Greece;Romania
5179;Sofia;Bucharest;Bulgaria;Romania
5179;Satu Mare;Bucharest;Romania;Romania
5179;Moscow;Bucharest;Russia;Romania
5179;Tirgu Mures;Bucharest;Romania;Romania
5179;Tel-aviv;Iasi;Israel;Romania
5179;Tel-aviv;Bucharest;Israel;Romania
5179;Torino;Iasi;Italy;Romania
5179;Timisoara;Bucharest;Romania;Romania
5179;Vienna;Cluj-napoca;Austria;Romania
5179;Vienna;Iasi;Austria;Romania
5179;Vienna;Bucharest;Austria;Romania
5179;Vienna;Sibiu;Austria;Romania
5179;Warsaw;Bucharest;Poland;Romania
3097;Delhi;Kabul;India;Afghanistan
3097;Dubai;Kabul;United Arab Emirates;Afghanistan
3097;Kabul;Delhi;Afghanistan;India
3097;Kabul;Dubai;Afghanistan;United Arab Emirates
3097;Kabul;Dushanbe;Afghanistan;Tajikistan
19676;Bangkok;Chittagong;Thailand;Bangladesh
19676;Bangkok;Dhaka;Thailand;Bangladesh
19676;Kolkata;Chittagong;India;Bangladesh
19676;Kolkata;Dhaka;India;Bangladesh
19676;Chittagong;Bangkok;Bangladesh;Thailand
19676;Chittagong;Kolkata;Bangladesh;India
19676;Chittagong;Dhaka;Bangladesh;Bangladesh
19676;Cox's Bazar;Dhaka;Bangladesh;Bangladesh
19676;Dhaka;Bangkok;Bangladesh;Thailand
19676;Dhaka;Kolkata;Bangladesh;India
19676;Dhaka;Chittagong;Bangladesh;Bangladesh
19676;Dhaka;Cox's Bazar;Bangladesh;Bangladesh
19676;Dhaka;Jessore;Bangladesh;Bangladesh
19676;Dhaka;Kuala Lumpur;Bangladesh;Malaysia
19676;Dhaka;Singapore;Bangladesh;Singapore
19676;Dhaka;Sylhet Osmani;Bangladesh;Bangladesh
19676;Jessore;Dhaka;Bangladesh;Bangladesh
19676;Kuala Lumpur;Dhaka;Malaysia;Bangladesh
19676;Singapore;Dhaka;Singapore;Bangladesh
19676;Sylhet Osmani;Dhaka;Bangladesh;Bangladesh
2226;Puntarenas;San Jose;Costa Rica;Costa Rica
2226;Golfito;San Jose;Costa Rica;Costa Rica
2226;Liberia;San Jose;Costa Rica;Costa Rica
2226;Puerto Jimenez;San Jose;Costa Rica;Costa Rica
2226;Palmar Sur;San Jose;Costa Rica;Costa Rica
2226;San Jose;Puntarenas;Costa Rica;Costa Rica
2226;San Jose;La Fortuna/San Carlos;Costa Rica;Costa Rica
2226;San Jose;Golfito;Costa Rica;Costa Rica
2226;San Jose;Liberia;Costa Rica;Costa Rica
2226;San Jose;Puerto Jimenez;Costa Rica;Costa Rica
2226;San Jose;Palmar Sur;Costa Rica;Costa Rica
2226;San Jose;Nicoya;Costa Rica;Costa Rica
2226;San Jose;;Costa Rica;
2226;San Jose;Quepos;Costa Rica;Costa Rica
2226;Nicoya;San Jose;Costa Rica;Costa Rica
2226;;San Jose;;Costa Rica
2226;Quepos;San Jose;Costa Rica;Costa Rica
241;Aizwal;Kolkata;India;India
241;Aizwal;Guwahati;India;India
241;Ahmedabad;Mumbai;India;India
241;Ahmedabad;Delhi;India;India
241;Amritsar;Delhi;India;India
241;Baroda;Mumbai;India;India
241;Bhuj;Mumbai;India;India
241;Bhopal;Mumbai;India;India
241;Bhopal;Delhi;India;India
241;Bhaunagar;Mumbai;India;India
241;Bangalore;Mumbai;India;India
241;Bangalore;Kolkata;India;India
241;Bangalore;Coimbatore;India;India
241;Bangalore;Kochi;India;India
241;Bangalore;Delhi;India;India
241;Bangalore;Goa;India;India
241;Bangalore;Indore;India;India
241;Bangalore;Mangalore;India;India
241;Bangalore;Madras;India;India
241;Bangalore;Pune;India;India
241;Bangalore;Trivandrum;India;India
241;Bangalore;Vishakhapatnam;India;India
241;Mumbai;Ahmedabad;India;India
241;Mumbai;Baroda;India;India
241;Mumbai;Bhuj;India;India
241;Mumbai;Bhopal;India;India
241;Mumbai;Bhaunagar;India;India
241;Mumbai;Bangalore;India;India
241;Mumbai;Calicut;India;India
241;Mumbai;Kolkata;India;India
241;Mumbai;Coimbatore;India;India
241;Mumbai;Kochi;India;India
241;Mumbai;Delhi;India;India
241;Mumbai;Diu;India;India
241;Mumbai;Goa;India;India
241;Mumbai;Indore;India;India
241;Mumbai;Chandigarh;India;India
241;Mumbai;Mangalore;India;India
241;Mumbai;Aurangabad;India;India
241;Mumbai;Jaipur;India;India
241;Mumbai;Jodhpur;India;India
241;Mumbai;Lucknow;India;India
241;Mumbai;Madras;India;India
241;Mumbai;Nagpur;India;India
241;Mumbai;Pune;India;India
241;Mumbai;Rajkot;India;India
241;Mumbai;Raipur;India;India
241;Mumbai;Trivandrum;India;India
241;Mumbai;Udaipur;India;India
241;Mumbai;Vishakhapatnam;India;India
241;Calicut;Mumbai;India;India
241;Kolkata;Aizwal;India;India
241;Kolkata;Bangalore;India;India
241;Kolkata;Mumbai;India;India
241;Kolkata;Delhi;India;India
241;Kolkata;Guwahati;India;India
241;Kolkata;Agartala;India;India
241;Kolkata;Baghdogra;India;India
241;Kolkata;Ranchi;India;India
241;Kolkata;Silchar;India;India
241;Kolkata;Port Blair;India;India
241;Kolkata;Patina;India;India
241;Kolkata;Varanasi;India;India
241;Kolkata;Vishakhapatnam;India;India
241;Coimbatore;Bangalore;India;India
241;Coimbatore;Mumbai;India;India
241;Coimbatore;Madras;India;India
241;Kochi;Bangalore;India;India
241;Kochi;Mumbai;India;India
241;Kochi;Madras;India;India
241;Dehra Dun;Delhi;India;India
241;Delhi;Ahmedabad;India;India
241;Delhi;Amritsar;India;India
241;Delhi;Bhopal;India;India
241;Delhi;Bangalore;India;India
241;Delhi;Mumbai;India;India
241;Delhi;Kolkata;India;India
241;Delhi;Dehra Dun;India;India
241;Delhi;Guwahati;India;India
241;Delhi;Gorakhpur;India;India
241;Delhi;Indore;India;India
241;Delhi;Baghdogra;India;India
241;Delhi;Chandigarh;India;India
241;Delhi;Jammu;India;India
241;Delhi;Leh;India;India
241;Delhi;Ranchi;India;India
241;Delhi;Jaipur;India;India
241;Delhi;Jodhpur;India;India
241;Delhi;Lucknow;India;India
241;Delhi;Madras;India;India
241;Delhi;Patina;India;India
241;Delhi;Pune;India;India
241;Delhi;Raipur;India;India
241;Delhi;Srinagar;India;India
241;Delhi;Udaipur;India;India
241;Delhi;Varanasi;India;India
241;Mohanbari;Guwahati;India;India
241;Diu;Porbandar;India;India
241;Guwahati;Aizwal;India;India
241;Guwahati;Kolkata;India;India
241;Guwahati;Delhi;India;India
241;Guwahati;Mohanbari;India;India
241;Guwahati;Imphal;India;India
241;Guwahati;Silchar;India;India
241;Goa;Bangalore;India;India
241;Goa;Mumbai;India;India
241;Goa;Madras;India;India
241;Gorakhpur;Delhi;India;India
241;Indore;Bangalore;India;India
241;Indore;Mumbai;India;India
241;Indore;Delhi;India;India
241;Indore;Pune;India;India
241;Imphal;Guwahati;India;India
241;Agartala;Kolkata;India;India
241;Baghdogra;Kolkata;India;India
241;Baghdogra;Delhi;India;India
241;Chandigarh;Mumbai;India;India
241;Chandigarh;Delhi;India;India
241;Mangalore;Bangalore;India;India
241;Mangalore;Mumbai;India;India
241;Jammu;Delhi;India;India
241;Leh;Delhi;India;India
241;Madurai;Madras;India;India
241;Ranchi;Kolkata;India;India
241;Ranchi;Delhi;India;India
241;Silchar;Kolkata;India;India
241;Silchar;Guwahati;India;India
241;Aurangabad;Mumbai;India;India
241;Port Blair;Kolkata;India;India
241;Port Blair;Madras;India;India
241;Jaipur;Mumbai;India;India
241;Jaipur;Delhi;India;India
241;Jodhpur;Mumbai;India;India
241;Jodhpur;Delhi;India;India
241;Lucknow;Mumbai;India;India
241;Lucknow;Delhi;India;India
241;Madras;Bangalore;India;India
241;Madras;Mumbai;India;India
241;Madras;Coimbatore;India;India
241;Madras;Kochi;India;India
241;Madras;Delhi;India;India
241;Madras;Goa;India;India
241;Madras;Madurai;India;India
241;Madras;Port Blair;India;India
241;Madras;Tiruchirappalli;India;India
241;Nagpur;Mumbai;India;India
241;Patina;Kolkata;India;India
241;Patina;Delhi;India;India
241;Porbandar;Mumbai;India;India
241;Pune;Bangalore;India;India
241;Pune;Mumbai;India;India
241;Pune;Delhi;India;India
241;Pune;Indore;India;India
241;Rajkot;Mumbai;India;India
241;Raipur;Bhopal;India;India
241;Raipur;Mumbai;India;India
241;Raipur;Delhi;India;India
241;Srinagar;Delhi;India;India
241;Trivandrum;Bangalore;India;India
241;Trivandrum;Mumbai;India;India
241;Tiruchirappalli;Madras;India;India
241;Udaipur;Mumbai;India;India
241;Udaipur;Delhi;India;India
241;Varanasi;Kolkata;India;India
241;Varanasi;Delhi;India;India
241;Vishakhapatnam;Bangalore;India;India
241;Vishakhapatnam;Mumbai;India;India
241;Vishakhapatnam;Kolkata;India;India
4735;Caracas;Miami;Venezuela;United States
4735;Caracas;Panama City;Venezuela;Panama
4735;Caracas;Tenerife;Venezuela;Spain
4735;Miami;Caracas;United States;Venezuela
4735;Panama City;Caracas;Panama;Venezuela
4735;Tenerife;Caracas;Spain;Venezuela
4304;Malaga;Lisbon;Spain;Portugal
4304;Amsterdam;Lisbon;Netherlands;Portugal
4304;Amsterdam;Ponta Delgada;Netherlands;Portugal
4304;Stockholm;Lisbon;Sweden;Portugal
4304;Barcelona;Lisbon;Spain;Portugal
4304;Barcelona;Porto;Spain;Portugal
4304;Bilbao;Lisbon;Spain;Portugal
4304;Boston;Lisbon;United States;Portugal
4304;Boston;Ponta Delgada;United States;Portugal
4304;Copenhagen;Lisbon;Denmark;Portugal
4304;Faro;Lisbon;Portugal;Portugal
4304;Funchal;Lisbon;Portugal;Portugal
4304;Funchal;Gran Canaria;Portugal;Spain
4304;Funchal;Porto;Portugal;Portugal
4304;Funchal;Ponta Delgada;Portugal;Portugal
4304;Frankfurt;Lisbon;Germany;Portugal
4304;Frankfurt;Ponta Delgada;Germany;Portugal
4304;Horta;Lisbon;Portugal;Portugal
4304;London;Lisbon;United Kingdom;Portugal
4304;London;Ponta Delgada;United Kingdom;Portugal
4304;London;Lisbon;United Kingdom;Portugal
4304;Lisbon;Malaga;Portugal;Spain
4304;Lisbon;Amsterdam;Portugal;Netherlands
4304;Lisbon;Stockholm;Portugal;Sweden
4304;Lisbon;Barcelona;Portugal;Spain
4304;Lisbon;Bilbao;Portugal;Spain
4304;Lisbon;Boston;Portugal;United States
4304;Lisbon;Copenhagen;Portugal;Denmark
4304;Lisbon;Faro;Portugal;Portugal
4304;Lisbon;Funchal;Portugal;Portugal
4304;Lisbon;Frankfurt;Portugal;Germany
4304;Lisbon;Horta;Portugal;Portugal
4304;Lisbon;London;Portugal;United Kingdom
4304;Lisbon;London;Portugal;United Kingdom
4304;Lisbon;Gran Canaria;Portugal;Spain
4304;Lisbon;Madrid;Portugal;Spain
4304;Lisbon;Porto;Portugal;Portugal
4304;Lisbon;Ponta Delgada;Portugal;Portugal
4304;Lisbon;Pico;Portugal;Portugal
4304;Lisbon;Porto Santo;Portugal;Portugal
4304;Lisbon;Santa Maria (island);Portugal;Portugal
4304;Lisbon;Sevilla;Portugal;Spain
4304;Lisbon;Lajes (terceira Island);Portugal;Portugal
4304;Lisbon;Valencia;Portugal;Spain
4304;Lisbon;Toronto;Portugal;Canada
4304;Lisbon;Zurich;Portugal;Switzerland
4304;Gran Canaria;Funchal;Spain;Portugal
4304;Gran Canaria;Lisbon;Spain;Portugal
4304;Madrid;Lisbon;Spain;Portugal
4304;Madrid;Porto;Spain;Portugal
4304;Munich;Porto;Germany;Portugal
4304;Porto;Barcelona;Portugal;Spain
4304;Porto;Funchal;Portugal;Portugal
4304;Porto;Lisbon;Portugal;Portugal
4304;Porto;Madrid;Portugal;Spain
4304;Porto;Munich;Portugal;Germany
4304;Porto;Ponta Delgada;Portugal;Portugal
4304;Porto;Lajes (terceira Island);Portugal;Portugal
4304;Porto;Toronto;Portugal;Canada
4304;Paris;Ponta Delgada;France;Portugal
4304;Ponta Delgada;Amsterdam;Portugal;Netherlands
4304;Ponta Delgada;Stockholm;Portugal;Sweden
4304;Ponta Delgada;Boston;Portugal;United States
4304;Ponta Delgada;Funchal;Portugal;Portugal
4304;Ponta Delgada;Frankfurt;Portugal;Germany
4304;Ponta Delgada;London;Portugal;United Kingdom
4304;Ponta Delgada;Lisbon;Portugal;Portugal
4304;Ponta Delgada;Porto;Portugal;Portugal
4304;Ponta Delgada;Paris;Portugal;France
4304;Ponta Delgada;Toronto;Portugal;Canada
4304;Pico;Lajes (terceira Island);Portugal;Portugal
4304;Porto Santo;Lisbon;Portugal;Portugal
4304;Santa Maria (island);Ponta Delgada;Portugal;Portugal
4304;Sevilla;Lisbon;Spain;Portugal
4304;Lajes (terceira Island);Lisbon;Portugal;Portugal
4304;Lajes (terceira Island);Porto;Portugal;Portugal
4304;Valencia;Lisbon;Spain;Portugal
4304;Toronto;Lisbon;Canada;Portugal
4304;Toronto;Porto;Canada;Portugal
4304;Toronto;Ponta Delgada;Canada;Portugal
4304;Zurich;Lisbon;Switzerland;Portugal
4822;Belem;Maraba;Brazil;Brazil
4822;Brasilia;Goiania;Brazil;Brazil
4822;Conceicao Do Araguaia;Santana do Araguaia;Brazil;Brazil
4822;Parauapebas;Maraba;Brazil;Brazil
4822;Gurupi;Minacu;Brazil;Brazil
4822;Maraba;Imperatriz;Brazil;Brazil
4822;Maraba;Ourilandia do Norte;Brazil;Brazil
4822;Maraba;Redencao;Brazil;Brazil
4822;Minacu;Brasilia;Brazil;Brazil
4822;Ourilandia do Norte;Parauapebas;Brazil;Brazil
4822;Redencao;Conceicao Do Araguaia;Brazil;Brazil
4822;Santa Terezinha;Sao Felix do Araguaia;Brazil;Brazil
4822;Sao Felix do Araguaia;Gurupi;Brazil;Brazil
4822;Sao Felix do Xingu;Ourilandia do Norte;Brazil;Brazil
10776;Cap Haitien;Port-au-prince;Haiti;Haiti
10776;Cap Haitien;Providenciales;Haiti;Turks and Caicos Islands
10776;La Isabela;Port-au-prince;Dominican Republic;Haiti
10776;Port-au-prince;Cap Haitien;Haiti;Haiti
10776;Port-au-prince;La Isabela;Haiti;Dominican Republic
10776;Providenciales;Cap Haitien;Turks and Caicos Islands;Haiti
4329;Anapa;Moscow;Russia;Russia
4329;Abakan;Moscow;Russia;Russia
4329;Sochi;Moscow;Russia;Russia
4329;Alma-ata;Novosibirsk;Kazakhstan;Russia
4329;Alicante;Moscow;Spain;Russia
4329;Amman;Moscow;Jordan;Russia
4329;Ashkhabad;Moscow;Turkmenistan;Russia
4329;Astrakhan;Moscow;Russia;Russia
4329;Athens;Moscow;Greece;Russia
4329;Abu Dhabi;Moscow;United Arab Emirates;Russia
4329;Barnaul;Moscow;Russia;Russia
4329;Bangkok;Irkutsk;Thailand;Russia
4329;Bangkok;Novosibirsk;Thailand;Russia
4329;Bourgas;Moscow;Bulgaria;Russia
4329;Bratsk;Moscow;Russia;Russia
4329;Batumi;Moscow;Georgia;Russia
4329;Chelyabinsk;Moscow;Russia;Russia
4329;Chelyabinsk;Dushanbe;Russia;Tajikistan
4329;Chelyabinsk;Yerevan;Russia;Armenia
4329;Chelyabinsk;Khudzhand;Russia;Tajikistan
4329;Chimkent;Novosibirsk;Kazakhstan;Russia
4329;Moscow;Anapa;Russia;Russia
4329;Moscow;Abakan;Russia;Russia
4329;Moscow;Sochi;Russia;Russia
4329;Moscow;Alicante;Russia;Spain
4329;Moscow;Amman;Russia;Jordan
4329;Moscow;Ashkhabad;Russia;Turkmenistan
4329;Moscow;Astrakhan;Russia;Russia
4329;Moscow;Athens;Russia;Greece
4329;Moscow;Abu Dhabi;Russia;United Arab Emirates
4329;Moscow;Barnaul;Russia;Russia
4329;Moscow;Bourgas;Russia;Bulgaria
4329;Moscow;Bratsk;Russia;Russia
4329;Moscow;Batumi;Russia;Georgia
4329;Moscow;Chelyabinsk;Russia;Russia
4329;Moscow;Duesseldorf;Russia;Germany
4329;Moscow;Yerevan;Russia;Armenia
4329;Moscow;Frankfurt;Russia;Germany
4329;Moscow;Genoa;Russia;Italy
4329;Moscow;Nizhniy Novgorod;Russia;Russia
4329;Moscow;Baku;Russia;Azerbaijan
4329;Moscow;Helsinki;Russia;Finland
4329;Moscow;Heraklion;Russia;Greece
4329;Moscow;Hong Kong;Russia;Hong Kong
4329;Moscow;Chita;Russia;Russia
4329;Moscow;Irkutsk;Russia;Russia
4329;Moscow;Kiev;Russia;Ukraine
4329;Moscow;Kemorovo;Russia;Russia
4329;Moscow;Kaliningrad;Russia;Russia
4329;Moscow;Chisinau;Russia;Moldova
4329;Moscow;Krasnoyarsk;Russia;Russia
4329;Moscow;Krasnodar;Russia;Russia
4329;Moscow;Samara;Russia;Russia
4329;Moscow;Kazan;Russia;Russia
4329;Moscow;Khudzhand;Russia;Tajikistan
4329;Moscow;Larnaca;Russia;Cyprus
4329;Moscow;St. Petersburg;Russia;Russia
4329;Moscow;Lisbon;Russia;Portugal
4329;Moscow;Madrid;Russia;Spain
4329;Moscow;Mineralnye Vody;Russia;Russia
4329;Moscow;Minsk 2;Russia;Belarus
4329;Moscow;Munich;Russia;Germany
4329;Moscow;Nizhnevartovsk;Russia;Russia
4329;Moscow;Novokuznetsk;Russia;Russia
4329;Moscow;Tokyo;Russia;Japan
4329;Moscow;Norilsk;Russia;Russia
4329;Moscow;Novy Urengoy;Russia;Russia
4329;Moscow;Nadym;Russia;Russia
4329;Moscow;Odessa;Russia;Ukraine
4329;Moscow;Beslan;Russia;Russia
4329;Moscow;Omsk;Russia;Russia
4329;Moscow;Osh;Russia;Kyrgyzstan
4329;Moscow;Novosibirsk;Russia;Russia
4329;Moscow;Perm;Russia;Russia
4329;Moscow;Paphos;Russia;Cyprus
4329;Moscow;Pula;Russia;Croatia
4329;Moscow;Pavlodar;Russia;Kazakhstan
4329;Moscow;Gorno-Altaysk;Russia;Russia
4329;Moscow;Rhodos;Russia;Greece
4329;Moscow;Rostov;Russia;Russia
4329;Moscow;Surgut;Russia;Russia
4329;Moscow;Simferopol;Russia;Ukraine
4329;Moscow;Thessaloniki;Russia;Greece
4329;Moscow;Stavropol;Russia;Russia
4329;Moscow;Yekaterinburg;Russia;Russia
4329;Moscow;Tbilisi;Russia;Georgia
4329;Moscow;Tivat;Russia;Montenegro
4329;Moscow;Tyumen;Russia;Russia
4329;Moscow;Kulyab;Russia;Tajikistan
4329;Moscow;Tomsk;Russia;Russia
4329;Moscow;Ufa;Russia;Russia
4329;Moscow;Urgench;Russia;Uzbekistan
4329;Moscow;Ust Kamenogorsk;Russia;Kazakhstan
4329;Moscow;Ulan-ude;Russia;Russia
4329;Moscow;Varna;Russia;Bulgaria
4329;Moscow;Vienna;Russia;Austria
4329;Moscow;Valencia;Russia;Spain
4329;Moscow;Volgograd;Russia;Russia
4329;Moscow;Villafranca;Russia;Italy
4329;Moscow;Yakutsk;Russia;Russia
4329;Duesseldorf;Moscow;Germany;Russia
4329;Dubai;Novosibirsk;United Arab Emirates;Russia
4329;Dushanbe;Chelyabinsk;Tajikistan;Russia
4329;Dushanbe;Novosibirsk;Tajikistan;Russia
4329;Yerevan;Chelyabinsk;Armenia;Russia
4329;Yerevan;Moscow;Armenia;Russia
4329;Yerevan;Novosibirsk;Armenia;Russia
4329;Fergana;Novosibirsk;Uzbekistan;Russia
4329;Frankfurt;Moscow;Germany;Russia
4329;Frankfurt;Novosibirsk;Germany;Russia
4329;Bishkek;Novosibirsk;Kyrgyzstan;Russia
4329;Magadan;Irkutsk;Russia;Russia
4329;Genoa;Moscow;Italy;Russia
4329;Nizhniy Novgorod;Moscow;Russia;Russia
4329;Baku;Moscow;Azerbaijan;Russia
4329;Baku;St. Petersburg;Azerbaijan;Russia
4329;Baku;Novosibirsk;Azerbaijan;Russia
4329;Helsinki;Moscow;Finland;Russia
4329;Helsinki;St. Petersburg;Finland;Russia
4329;Helsinki;Yekaterinburg;Finland;Russia
4329;Heraklion;Moscow;Greece;Russia
4329;Hong Kong;Moscow;Hong Kong;Russia
4329;Hong Kong;Khabarovsk;Hong Kong;Russia
4329;Hong Kong;Novosibirsk;Hong Kong;Russia
4329;Hong Kong;Vladivostok;Hong Kong;Russia
4329;Chita;Moscow;Russia;Russia
4329;Chita;Novosibirsk;Russia;Russia
4329;Seoul;Vladivostok;South Korea;Russia
4329;Irkutsk;Bangkok;Russia;Thailand
4329;Irkutsk;Moscow;Russia;Russia
4329;Irkutsk;Magadan;Russia;Russia
4329;Irkutsk;Novosibirsk;Russia;Russia
4329;Irkutsk;Beijing;Russia;China
4329;Irkutsk;Vladivostok;Russia;Russia
4329;Irkutsk;Yakutsk;Russia;Russia
4329;Kiev;Moscow;Ukraine;Russia
4329;Kiev;Kaliningrad;Ukraine;Russia
4329;Kiev;St. Petersburg;Ukraine;Russia
4329;Kiev;Novosibirsk;Ukraine;Russia
4329;Kiev;Rostov;Ukraine;Russia
4329;Kiev;Yekaterinburg;Ukraine;Russia
4329;Kemorovo;Moscow;Russia;Russia
4329;Kaliningrad;Moscow;Russia;Russia
4329;Kaliningrad;Kiev;Russia;Ukraine
4329;Kaliningrad;Berlin;Russia;Germany
4329;Khabarovsk;Hong Kong;Russia;Hong Kong
4329;Khabarovsk;Tokyo;Russia;Japan
4329;Khabarovsk;Novosibirsk;Russia;Russia
4329;Khabarovsk;Beijing;Russia;China
4329;Khabarovsk;Petropavlovsk;Russia;Russia
4329;Khabarovsk;Yuzhno-sakhalinsk;Russia;Russia
4329;Chisinau;Moscow;Moldova;Russia
4329;Krasnoyarsk;Moscow;Russia;Russia
4329;Krasnoyarsk;Beijing;Russia;China
4329;Krasnodar;Moscow;Russia;Russia
4329;Samara;Moscow;Russia;Russia
4329;Kazan;Moscow;Russia;Russia
4329;Khudzhand;Chelyabinsk;Tajikistan;Russia
4329;Khudzhand;Moscow;Tajikistan;Russia
4329;Khudzhand;Novosibirsk;Tajikistan;Russia
4329;Larnaca;Moscow;Cyprus;Russia
4329;St. Petersburg;Moscow;Russia;Russia
4329;St. Petersburg;Baku;Russia;Azerbaijan
4329;St. Petersburg;Helsinki;Russia;Finland
4329;St. Petersburg;Kiev;Russia;Ukraine
4329;St. Petersburg;Minsk 2;Russia;Belarus
4329;St. Petersburg;Novosibirsk;Russia;Russia
4329;St. Petersburg;Beijing;Russia;China
4329;St. Petersburg;Thessaloniki;Russia;Greece
4329;Lisbon;Moscow;Portugal;Russia
4329;Madrid;Moscow;Spain;Russia
4329;Mineralnye Vody;Moscow;Russia;Russia
4329;Minsk 2;Moscow;Belarus;Russia
4329;Minsk 2;St. Petersburg;Belarus;Russia
4329;Munich;Moscow;Germany;Russia
4329;Munich;Novosibirsk;Germany;Russia
4329;Nizhnevartovsk;Moscow;Russia;Russia
4329;Novokuznetsk;Moscow;Russia;Russia
4329;Tokyo;Moscow;Japan;Russia
4329;Tokyo;Khabarovsk;Japan;Russia
4329;Tokyo;Vladivostok;Japan;Russia
4329;Norilsk;Moscow;Russia;Russia
